Area de Abrangencia,Semana Epidemiologica,Data da Instalacao,Data da Coleta,Status
C.S.PRIMEIRO DE MAIO,20,18/05/2017,25/05/2017,POSITIVO
C.S.TUPI,20,18/05/2017,25/05/2017,POSITIVO
C.S.TUPI,20,18/05/2017,25/05/2017,NEGATIVO
C.S.TUPI,20,18/05/2017,25/05/2017,POSITIVO
C.S.TUPI,20,18/05/2017,25/05/2017,POSITIVO
C.S.ETELVINA CARNEIRO,20,18/05/2017,25/05/2017,NEGATIVO
C.S.ETELVINA CARNEIRO,20,18/05/2017,25/05/2017,POSITIVO
C.S.ETELVINA CARNEIRO,20,18/05/2017,25/05/2017,POSITIVO
C.S.ETELVINA CARNEIRO,20,18/05/2017,25/05/2017,POSITIVO
C.S.ETELVINA CARNEIRO,20,18/05/2017,25/05/2017,NEGATIVO
C.S.ETELVINA CARNEIRO,20,18/05/2017,25/05/2017,NEGATIVO
C.S.ETELVINA CARNEIRO,20,18/05/2017,25/05/2017,NEGATIVO
C.S.ETELVINA CARNEIRO,20,18/05/2017,25/05/2017,NEGATIVO
C.S.PRIMEIRO DE MAIO,20,18/05/2017,25/05/2017,POSITIVO
C.S.PIRATININGA,20,18/05/2017,25/05/2017,POSITIVO
C.S.VISCONDE DO RIO BRANCO,20,18/05/2017,25/05/2017,NEGATIVO
C.S.VISCONDE DO RIO BRANCO,20,18/05/2017,25/05/2017,POSITIVO
C.S.VISCONDE DO RIO BRANCO,20,18/05/2017,25/05/2017,NEGATIVO
C.S.VISCONDE DO RIO BRANCO,20,18/05/2017,25/05/2017,NEGATIVO
C.S.VISCONDE DO RIO BRANCO,20,18/05/2017,25/05/2017,NEGATIVO
C.S.VISCONDE DO RIO BRANCO,20,18/05/2017,25/05/2017,NEGATIVO
C.S.VISCONDE DO RIO BRANCO,20,18/05/2017,25/05/2017,NEGATIVO
C.S.VISCONDE DO RIO BRANCO,20,18/05/2017,25/05/2017,NEGATIVO
C.S.VISCONDE DO RIO BRANCO,20,18/05/2017,25/05/2017,POSITIVO
C.S.VISCONDE DO RIO BRANCO,20,18/05/2017,25/05/2017,NEGATIVO
C.S.VISCONDE DO RIO BRANCO,20,18/05/2017,25/05/2017,NEGATIVO
C.S.VISCONDE DO RIO BRANCO,20,18/05/2017,25/05/2017,NEGATIVO
C.S.VISCONDE DO RIO BRANCO,20,18/05/2017,25/05/2017,NEGATIVO
C.S.PIRATININGA,20,18/05/2017,25/05/2017,POSITIVO
C.S.PIRATININGA,20,18/05/2017,25/05/2017,NEGATIVO
C.S.PIRATININGA,20,18/05/2017,25/05/2017,POSITIVO
C.S.PIRATININGA,20,18/05/2017,25/05/2017,POSITIVO
C.S.PIRATININGA,20,18/05/2017,25/05/2017,NEGATIVO
C.S.PIRATININGA,20,18/05/2017,25/05/2017,NEGATIVO
C.S.COPACABANA,20,18/05/2017,25/05/2017,POSITIVO
C.S.COPACABANA,20,18/05/2017,25/05/2017,NEGATIVO
C.S.COPACABANA,20,18/05/2017,25/05/2017,POSITIVO
C.S.COPACABANA,20,18/05/2017,25/05/2017,POSITIVO
C.S.COPACABANA,20,18/05/2017,25/05/2017,NEGATIVO
C.S.COPACABANA,20,18/05/2017,25/05/2017,NEGATIVO
C.S.COPACABANA,20,18/05/2017,25/05/2017,POSITIVO
C.S.COPACABANA,20,18/05/2017,25/05/2017,POSITIVO
C.S.SANTO ANTONIO,20,18/05/2017,25/05/2017,POSITIVO
C.S.SANTO ANTONIO,20,18/05/2017,25/05/2017,POSITIVO
C.S.SANTO ANTONIO,20,18/05/2017,25/05/2017,NEGATIVO
C.S.SANTO ANTONIO,20,18/05/2017,25/05/2017,NEGATIVO
C.S.SANTO ANTONIO,20,18/05/2017,25/05/2017,POSITIVO
C.S.SANTO ANTONIO,20,18/05/2017,25/05/2017,NEGATIVO
C.S.SANTO ANTONIO,20,18/05/2017,25/05/2017,POSITIVO
C.S.SANTO ANTONIO,20,18/05/2017,25/05/2017,NEGATIVO
C.S.SANTO ANTONIO,20,18/05/2017,25/05/2017,NEGATIVO
C.S.SANTO ANTONIO,20,18/05/2017,25/05/2017,NEGATIVO
C.S.SANTO ANTONIO,20,18/05/2017,25/05/2017,POSITIVO
C.S.SANTO ANTONIO,20,18/05/2017,25/05/2017,NEGATIVO
C.S.CAMPO ALEGRE,20,18/05/2017,26/05/2017,NEGATIVO
C.S.CAMPO ALEGRE,20,18/05/2017,26/05/2017,NEGATIVO
C.S.CAMPO ALEGRE,20,18/05/2017,26/05/2017,POSITIVO
C.S.CAMPO ALEGRE,20,18/05/2017,26/05/2017,POSITIVO
C.S.CAMPO ALEGRE,20,18/05/2017,26/05/2017,NEGATIVO
C.S.CAMPO ALEGRE,20,18/05/2017,26/05/2017,POSITIVO
C.S.CAMPO ALEGRE,20,18/05/2017,26/05/2017,NEGATIVO
C.S.CAMPO ALEGRE,20,18/05/2017,26/05/2017,POSITIVO
C.S.CAMPO ALEGRE,20,18/05/2017,26/05/2017,POSITIVO
C.S.CAMPO ALEGRE,20,19/05/2017,26/05/2017,POSITIVO
C.S.CAMPO ALEGRE,20,19/05/2017,26/05/2017,POSITIVO
C.S.CAMPO ALEGRE,20,19/05/2017,26/05/2017,NEGATIVO
C.S.CAMPO ALEGRE,20,19/05/2017,26/05/2017,NEGATIVO
C.S.JAQUELINE,20,19/05/2017,26/05/2017,POSITIVO
C.S.JAQUELINE,20,19/05/2017,26/05/2017,POSITIVO
C.S.JAQUELINE,20,19/05/2017,26/05/2017,POSITIVO
C.S.ZILAH SPOSITO,20,19/05/2017,26/05/2017,POSITIVO
C.S.ETELVINA CARNEIRO,20,19/05/2017,26/05/2017,NEGATIVO
C.S.ETELVINA CARNEIRO,20,19/05/2017,26/05/2017,POSITIVO
C.S.ETELVINA CARNEIRO,20,19/05/2017,26/05/2017,POSITIVO
C.S.CEU AZUL,20,19/05/2017,26/05/2017,POSITIVO
C.S.ANDRADAS,20,19/05/2017,26/05/2017,NEGATIVO
C.S.ANDRADAS,20,19/05/2017,26/05/2017,POSITIVO
C.S.ANDRADAS,20,19/05/2017,26/05/2017,NEGATIVO
C.S.ANDRADAS,20,19/05/2017,26/05/2017,POSITIVO
C.S.ANDRADAS,20,19/05/2017,26/05/2017,POSITIVO
C.S.ANDRADAS,20,19/05/2017,26/05/2017,NEGATIVO
C.S.ANDRADAS,20,19/05/2017,26/05/2017,NEGATIVO
C.S.ANDRADAS,20,19/05/2017,26/05/2017,NEGATIVO
C.S.ANDRADAS,20,19/05/2017,26/05/2017,POSITIVO
C.S.ANDRADAS,20,19/05/2017,26/05/2017,NEGATIVO
C.S.ANDRADAS,20,19/05/2017,26/05/2017,NEGATIVO
C.S.ANDRADAS,20,19/05/2017,26/05/2017,POSITIVO
C.S.PIRATININGA,20,19/05/2017,26/05/2017,NEGATIVO
C.S.REGINA,21,19/05/2017,29/05/2017,POSITIVO
C.S.REGINA,21,19/05/2017,29/05/2017,NEGATIVO
C.S.REGINA,21,19/05/2017,29/05/2017,NEGATIVO
C.S.REGINA,21,19/05/2017,29/05/2017,NEGATIVO
C.S.REGINA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.REGINA,21,22/05/2017,29/05/2017,POSITIVO
C.S.REGINA,21,22/05/2017,29/05/2017,POSITIVO
C.S.ITAIPU,21,22/05/2017,29/05/2017,NEGATIVO
C.S.ITAIPU,21,22/05/2017,29/05/2017,NEGATIVO
C.S.ITAIPU,21,22/05/2017,29/05/2017,POSITIVO
C.S.ITAIPU,21,22/05/2017,29/05/2017,NEGATIVO
C.S.ITAIPU,21,22/05/2017,29/05/2017,NEGATIVO
C.S.ITAIPU,21,22/05/2017,29/05/2017,NEGATIVO
C.S.ITAIPU,21,22/05/2017,29/05/2017,NEGATIVO
C.S.BAIRRO DAS INDUSTRIAS,21,22/05/2017,29/05/2017,POSITIVO
C.S.BAIRRO DAS INDUSTRIAS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.BAIRRO DAS INDUSTRIAS,21,22/05/2017,29/05/2017,POSITIVO
C.S.BAIRRO DAS INDUSTRIAS,21,22/05/2017,29/05/2017,POSITIVO
C.S.BAIRRO DAS INDUSTRIAS,21,22/05/2017,29/05/2017,POSITIVO
C.S.BAIRRO DAS INDUSTRIAS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.BAIRRO DAS INDUSTRIAS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.BAIRRO DAS INDUSTRIAS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.BAIRRO DAS INDUSTRIAS,21,22/05/2017,29/05/2017,POSITIVO
C.S.BAIRRO DAS INDUSTRIAS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.BAIRRO DAS INDUSTRIAS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.BAIRRO DAS INDUSTRIAS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.BAIRRO DAS INDUSTRIAS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.BARREIRO DE CIMA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.BARREIRO DE CIMA,21,22/05/2017,29/05/2017,POSITIVO
C.S.BARREIRO DE CIMA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.BARREIRO DE CIMA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.BARREIRO DE CIMA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.BARREIRO DE CIMA,21,22/05/2017,29/05/2017,POSITIVO
C.S.BARREIRO DE CIMA,21,22/05/2017,29/05/2017,POSITIVO
C.S.BARREIRO DE CIMA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.BARREIRO DE CIMA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.BARREIRO DE CIMA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.BARREIRO DE CIMA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.BARREIRO DE CIMA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.BARREIRO DE CIMA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.BARREIRO DE CIMA,21,22/05/2017,29/05/2017,POSITIVO
C.S.BARREIRO DE CIMA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.DIAMANTE / TEIXEIRA DIAS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.DIAMANTE / TEIXEIRA DIAS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.DIAMANTE / TEIXEIRA DIAS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.DIAMANTE / TEIXEIRA DIAS,21,22/05/2017,29/05/2017,POSITIVO
C.S.DIAMANTE / TEIXEIRA DIAS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.DIAMANTE / TEIXEIRA DIAS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.DIAMANTE / TEIXEIRA DIAS,21,22/05/2017,29/05/2017,POSITIVO
C.S.DIAMANTE / TEIXEIRA DIAS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.DIAMANTE / TEIXEIRA DIAS,21,22/05/2017,29/05/2017,POSITIVO
C.S.DIAMANTE / TEIXEIRA DIAS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.DIAMANTE / TEIXEIRA DIAS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTA CECILIA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTA CECILIA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTA CECILIA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTA CECILIA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTA CECILIA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTA CECILIA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTA CECILIA,21,22/05/2017,29/05/2017,POSITIVO
C.S.URUCUIA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.PILAR/OLHOS D AGUA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.PILAR/OLHOS D AGUA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.PILAR/OLHOS D AGUA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.PILAR/OLHOS D AGUA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.PILAR/OLHOS D AGUA,21,22/05/2017,29/05/2017,POSITIVO
C.S.PILAR/OLHOS D AGUA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.PILAR/OLHOS D AGUA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.PILAR/OLHOS D AGUA,21,22/05/2017,29/05/2017,POSITIVO
C.S.PILAR/OLHOS D AGUA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.PILAR/OLHOS D AGUA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.PILAR/OLHOS D AGUA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.PILAR/OLHOS D AGUA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.PILAR/OLHOS D AGUA,21,22/05/2017,29/05/2017,POSITIVO
C.S.PILAR/OLHOS D AGUA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.BARREIRO DE CIMA,21,22/05/2017,29/05/2017,POSITIVO
C.S.BARREIRO DE CIMA,21,22/05/2017,29/05/2017,POSITIVO
C.S.BARREIRO DE CIMA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.HORTO,21,22/05/2017,29/05/2017,POSITIVO
C.S.HORTO,21,22/05/2017,29/05/2017,NEGATIVO
C.S.HORTO,21,22/05/2017,29/05/2017,POSITIVO
C.S.HORTO,21,22/05/2017,29/05/2017,NEGATIVO
C.S.HORTO,21,22/05/2017,29/05/2017,NEGATIVO
C.S.HORTO,21,22/05/2017,29/05/2017,NEGATIVO
C.S.HORTO,21,22/05/2017,29/05/2017,POSITIVO
C.S.HORTO,21,22/05/2017,29/05/2017,NEGATIVO
C.S.HORTO,21,22/05/2017,29/05/2017,POSITIVO
C.S.HORTO,21,22/05/2017,29/05/2017,POSITIVO
C.S.HORTO,21,22/05/2017,29/05/2017,NEGATIVO
C.S.HORTO,21,22/05/2017,29/05/2017,POSITIVO
C.S.HORTO,21,22/05/2017,29/05/2017,NEGATIVO
C.S.HORTO,21,22/05/2017,29/05/2017,POSITIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,POSITIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,POSITIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,POSITIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTA INES,21,22/05/2017,29/05/2017,POSITIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,POSITIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,POSITIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,POSITIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,POSITIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,POSITIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,POSITIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,POSITIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,POSITIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,POSITIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTA INES,21,22/05/2017,29/05/2017,POSITIVO
C.S.SANTA INES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.PARAISO,21,22/05/2017,29/05/2017,NEGATIVO
C.S.PARAISO,21,22/05/2017,29/05/2017,NEGATIVO
C.S.PARAISO,21,22/05/2017,29/05/2017,NEGATIVO
C.S.PARAISO,21,22/05/2017,29/05/2017,POSITIVO
C.S.PARAISO,21,22/05/2017,29/05/2017,POSITIVO
C.S.PARAISO,21,22/05/2017,29/05/2017,NEGATIVO
C.S.PARAISO,21,22/05/2017,29/05/2017,NEGATIVO
C.S.PARAISO,21,22/05/2017,29/05/2017,POSITIVO
C.S.SAO GERALDO,21,22/05/2017,29/05/2017,POSITIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.MARCO ANTONIO DE MENEZES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.GLORIA,21,22/05/2017,29/05/2017,POSITIVO
C.S.GLORIA,21,22/05/2017,29/05/2017,POSITIVO
C.S.GLORIA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.GLORIA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.GLORIA,21,22/05/2017,29/05/2017,POSITIVO
C.S.GLORIA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.GLORIA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.GLORIA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.GLORIA,21,22/05/2017,29/05/2017,POSITIVO
C.S.GLORIA,21,22/05/2017,29/05/2017,POSITIVO
C.S.GLORIA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.GLORIA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.GLORIA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.GLORIA,21,22/05/2017,29/05/2017,POSITIVO
C.S.GLORIA,21,22/05/2017,29/05/2017,POSITIVO
C.S.GLORIA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.GLORIA,21,22/05/2017,29/05/2017,POSITIVO
C.S.GLORIA,21,22/05/2017,29/05/2017,POSITIVO
C.S.GLORIA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.JARDIM MONTANHES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.JARDIM MONTANHES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.JARDIM MONTANHES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.JARDIM MONTANHES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.JARDIM MONTANHES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.JARDIM MONTANHES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.JARDIM MONTANHES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.JARDIM MONTANHES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.JARDIM MONTANHES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.JARDIM MONTANHES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.JARDIM MONTANHES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.JARDIM MONTANHES,21,22/05/2017,29/05/2017,POSITIVO
C.S.JARDIM MONTANHES,21,22/05/2017,29/05/2017,POSITIVO
C.S.JARDIM MONTANHES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.JARDIM MONTANHES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.JARDIM MONTANHES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.JARDIM MONTANHES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.JARDIM MONTANHES,21,22/05/2017,29/05/2017,POSITIVO
C.S.JARDIM MONTANHES,21,22/05/2017,29/05/2017,POSITIVO
C.S.JARDIM MONTANHES,21,22/05/2017,29/05/2017,POSITIVO
C.S.JARDIM MONTANHES,21,22/05/2017,29/05/2017,POSITIVO
C.S.JARDIM MONTANHES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.PINDORAMA,21,22/05/2017,29/05/2017,POSITIVO
C.S.PINDORAMA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.PINDORAMA,21,22/05/2017,29/05/2017,POSITIVO
C.S.PINDORAMA,21,22/05/2017,29/05/2017,POSITIVO
C.S.PINDORAMA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.PINDORAMA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTOS ANJOS,21,22/05/2017,29/05/2017,POSITIVO
C.S.SANTOS ANJOS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTOS ANJOS,21,22/05/2017,29/05/2017,POSITIVO
C.S.SANTOS ANJOS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTOS ANJOS,21,22/05/2017,29/05/2017,POSITIVO
C.S.SANTOS ANJOS,21,22/05/2017,29/05/2017,POSITIVO
C.S.SANTOS ANJOS,21,22/05/2017,29/05/2017,POSITIVO
C.S.SANTOS ANJOS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTOS ANJOS,21,22/05/2017,29/05/2017,POSITIVO
C.S.SANTOS ANJOS,21,22/05/2017,29/05/2017,POSITIVO
C.S.SANTOS ANJOS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTOS ANJOS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTOS ANJOS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTOS ANJOS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTOS ANJOS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTOS ANJOS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTOS ANJOS,21,22/05/2017,29/05/2017,POSITIVO
C.S.SANTOS ANJOS,21,22/05/2017,29/05/2017,POSITIVO
C.S.SANTOS ANJOS,21,22/05/2017,29/05/2017,POSITIVO
C.S.SANTOS ANJOS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTOS ANJOS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.ELZA MARTINS,21,22/05/2017,29/05/2017,POSITIVO
C.S.ELZA MARTINS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.ELZA MARTINS,21,22/05/2017,29/05/2017,POSITIVO
C.S.ELZA MARTINS,21,22/05/2017,29/05/2017,POSITIVO
C.S.ELZA MARTINS,21,22/05/2017,29/05/2017,POSITIVO
C.S.ELZA MARTINS,21,22/05/2017,29/05/2017,NEGATIVO
C.S.JARDIM MONTANHES,21,22/05/2017,29/05/2017,NEGATIVO
C.S.DOM ORIONE,21,22/05/2017,29/05/2017,NEGATIVO
C.S.DOM ORIONE,21,22/05/2017,29/05/2017,POSITIVO
C.S.DOM ORIONE,21,22/05/2017,29/05/2017,POSITIVO
C.S.OURO PRETO,21,22/05/2017,29/05/2017,POSITIVO
C.S.OURO PRETO,21,22/05/2017,29/05/2017,NEGATIVO
C.S.OURO PRETO,21,22/05/2017,29/05/2017,NEGATIVO
C.S.OURO PRETO,21,22/05/2017,29/05/2017,NEGATIVO
C.S.OURO PRETO,21,22/05/2017,29/05/2017,POSITIVO
C.S.OURO PRETO,21,22/05/2017,29/05/2017,NEGATIVO
C.S.OURO PRETO,21,22/05/2017,29/05/2017,POSITIVO
C.S.OURO PRETO,21,22/05/2017,29/05/2017,NEGATIVO
C.S.OURO PRETO,21,22/05/2017,29/05/2017,NEGATIVO
C.S.OURO PRETO,21,22/05/2017,29/05/2017,POSITIVO
C.S.OURO PRETO,21,22/05/2017,29/05/2017,POSITIVO
C.S.OURO PRETO,21,22/05/2017,29/05/2017,POSITIVO
C.S.OURO PRETO,21,22/05/2017,29/05/2017,NEGATIVO
C.S.OURO PRETO,21,22/05/2017,29/05/2017,POSITIVO
C.S.OURO PRETO,21,22/05/2017,29/05/2017,POSITIVO
C.S.DOM ORIONE,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTA TEREZINHA,21,22/05/2017,29/05/2017,POSITIVO
C.S.SANTA TEREZINHA,21,22/05/2017,29/05/2017,POSITIVO
C.S.SANTA TEREZINHA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.PADRE TIAGO,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SAO JOSE,21,22/05/2017,29/05/2017,NEGATIVO
C.S.PADRE TIAGO,21,22/05/2017,29/05/2017,POSITIVO
C.S.PADRE TIAGO,21,22/05/2017,29/05/2017,NEGATIVO
C.S.OURO PRETO,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTA TEREZINHA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.OURO PRETO,21,22/05/2017,29/05/2017,POSITIVO
C.S.OURO PRETO,21,22/05/2017,29/05/2017,POSITIVO
C.S.SANTA TEREZINHA,21,22/05/2017,29/05/2017,POSITIVO
C.S.SANTA TEREZINHA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTA TEREZINHA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTA TEREZINHA,21,22/05/2017,29/05/2017,POSITIVO
C.S.SANTA TEREZINHA,21,22/05/2017,29/05/2017,POSITIVO
C.S.CONFISCO,21,22/05/2017,29/05/2017,POSITIVO
C.S.SANTA TEREZINHA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTA TEREZINHA,21,22/05/2017,29/05/2017,POSITIVO
C.S.SANTA TEREZINHA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTA TEREZINHA,21,22/05/2017,29/05/2017,POSITIVO
C.S.SANTA TEREZINHA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTA TEREZINHA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTA TEREZINHA,21,22/05/2017,29/05/2017,POSITIVO
C.S.SANTA TEREZINHA,21,22/05/2017,29/05/2017,POSITIVO
C.S.SANTA TEREZINHA,21,22/05/2017,29/05/2017,POSITIVO
C.S.SANTA TEREZINHA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTA TEREZINHA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTA TEREZINHA,21,22/05/2017,29/05/2017,POSITIVO
C.S.SANTA TEREZINHA,21,22/05/2017,29/05/2017,POSITIVO
C.S.OURO PRETO,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTA TEREZINHA,21,22/05/2017,29/05/2017,NEGATIVO
C.S.SANTA TEREZINHA,21,22/05/2017,29/05/2017,POSITIVO
C.S.LINDEIA,21,22/05/2017,30/05/2017,POSITIVO
C.S.LINDEIA,21,22/05/2017,30/05/2017,POSITIVO
C.S.LINDEIA,21,22/05/2017,30/05/2017,NEGATIVO
C.S.LINDEIA,21,22/05/2017,30/05/2017,NEGATIVO
C.S.LINDEIA,21,22/05/2017,30/05/2017,NEGATIVO
C.S.LINDEIA,21,23/05/2017,30/05/2017,POSITIVO
C.S.LINDEIA,21,23/05/2017,30/05/2017,POSITIVO
C.S.LINDEIA,21,23/05/2017,30/05/2017,NEGATIVO
C.S.LINDEIA,21,23/05/2017,30/05/2017,NEGATIVO
